Time Stamp,Region,Latitude,Longitude,Number of cases
5/9/2020,Rancho Palos Verdes,33.7483311,-118.3707683,75
5/9/2020,Rancho Park,34.0344461,-118.4252632,12
5/9/2020,Redondo Beach,33.8455911,-118.3886766,118
5/9/2020,Regent Square,34.0615961,-118.4465521,3
5/9/2020,Reseda,34.2000784,-118.5369884,314
5/9/2020,Reseda Ranch,34.2765145,-118.5363704,23
5/9/2020,Reynier Village,34.0355228,-118.3864708,9
5/9/2020,Rolling Hills,33.7668041,-118.3496623,2
5/9/2020,Rolling Hills Estates,33.7877943,-118.3581284,13
5/9/2020,Rosemead,34.0676169,-118.0879763,52
5/9/2020,Rowland Heights,33.9761238,-117.9053395,69
5/9/2020,San Dimas,34.1066756,-117.8067257,33
5/9/2020,San Fernando,34.28497,-118.437652,129
5/9/2020,San Gabriel,34.0991325,-118.1086041,48
5/9/2020,San Marino,34.1215947,-118.1057394,14
5/9/2020,San Pedro,33.7358518,-118.2922934,675
5/9/2020,Santa Clarita,34.3916641,-118.542586,479
5/9/2020,Santa Fe Springs,33.9480787,-118.0691499,31
5/9/2020,Santa Monica,34.0194704,-118.4912273,206
5/9/2020,Santa Monica Mountains,34.031132,-118.261507,1235
5/9/2020,Shadow Hills,34.2619469,-118.3517463,9
5/9/2020,Sherman Oaks,34.1508718,-118.4489865,175
5/9/2020,Sierra Madre,34.1616729,-118.0528456,6
5/9/2020,Signal Hill,33.804826,-118.168259,9
5/9/2020,Silverlake,34.092941,-118.2697155,137
5/9/2020,South Carthay,34.0561214,-118.3734109,25
5/9/2020,South El Monte,34.0519548,-118.0467339,62
5/9/2020,South Gate,33.9463456,-118.200981,306
5/9/2020,South Park,33.9959381,-118.2697608,163
5/9/2020,South Pasadena,34.1133062,-118.1478291,99
5/9/2020,South Whittier,33.9435081,-118.0347827,87
5/9/2020,St Elmo Village,34.006541,-118.157565,27
5/9/2020,Stevenson Ranch,34.3864721,-118.5826635,30
5/9/2020,Studio City,34.1483989,-118.3961877,57
5/9/2020,Sun Valley,34.2175042,-118.3703576,189
5/9/2020,Sunland,34.2669466,-118.3023,109
5/9/2020,Sycamore Square,34.329077,-118.4660031,1
5/9/2020,Sylmar,34.3076252,-118.4492148,475
5/9/2020,Tarzana,34.1714436,-118.5429789,89
5/9/2020,Temple City,34.1082994,-118.0577568,67
5/9/2020,Temple-Beaudry,34.0628846,-118.2512529,199
5/9/2020,Thai Town,34.1018533,-118.3048616,19
5/9/2020,Toluca Lake,34.1521688,-118.3571417,13
5/9/2020,Toluca Terrace,34.1521688,-118.3571417,3
5/9/2020,Toluca Woods,34.060921,-118.258622,3
5/9/2020,Torrance,33.8358492,-118.3406288,315
5/9/2020,Tujunga,34.252225,-118.2884105,89
5/9/2020,University Hills,34.0680353,-118.1733524,8
5/9/2020,University Park,34.027449,-118.2839493,102
5/9/2020,Valinda,34.0384785,-117.933559,64
5/9/2020,Valley Glen,34.1826379,-118.4138666,98
5/9/2020,Valley Village,34.1637147,-118.3965758,156
5/9/2020,Van Nuys,34.1866193,-118.4486669,435
5/9/2020,Venice,33.995044,-118.4668875,55
5/9/2020,Vermont Knolls,33.9668188,-118.29167,75
5/9/2020,Vermont Square,34.0019449,-118.3002125,61
5/9/2020,Vermont Vista,33.9419475,-118.2858138,172
5/9/2020,Vernon,34.007135,-118.22525,1
5/9/2020,Vernon Central,34.007135,-118.22525,306
5/9/2020,Victoria Park,34.0466887,-118.3307729,42
5/9/2020,View Heights,34.033882,-118.347713,8
5/9/2020,Walnut,34.0202894,-117.8653386,27
5/9/2020,Watts,33.9405674,-118.2428485,140
5/9/2020,Wellington Square,34.043033,-118.331976,16
5/9/2020,West Adams,34.0294356,-118.3524833,147
5/9/2020,West Covina,34.0686208,-117.9389526,168
5/9/2020,West Hills,34.2032325,-118.645476,78
5/9/2020,West Hollywood,34.0923014,-118.3692894,146
5/9/2020,West Los Angeles,34.0463986,-118.448135,85
5/9/2020,West Vernon,34.007135,-118.22525,263
5/9/2020,West Whittier/Los Nietos,34.036211,-118.219955,54
5/9/2020,Westchester,33.9597349,-118.4006322,78
5/9/2020,Westlake,34.0629226,-118.2728204,353
5/9/2020,Westlake Village,34.1460234,-118.8061794,6
5/9/2020,Westwood,34.0561207,-118.4306347,56
5/9/2020,Whittier,33.9708782,-118.0308396,173
5/9/2020,Wholesale District,34.0365749,-118.2354342,222
5/9/2020,Willowbrook,33.9187863,-118.2343933,112
5/9/2020,Wilmington,33.7800164,-118.2625095,125
5/9/2020,Wilshire Center,34.0615146,-118.4327712,151
5/9/2020,Winnetka,34.2058826,-118.570934,205
5/9/2020,Woodland Hills,34.1684364,-118.6058382,129
5/10/2020,Acton,34.4807415,-118.1868379,29
5/10/2020,Adams-Normandie,34.0317877,-118.3002466,32
5/10/2020,Agoura Hills,34.14791,-118.7657042,31
5/10/2020,Alhambra,34.093042,-118.12706,116
5/10/2020,Alsace,33.9879995,-118.3476199,35
5/10/2020,Altadena,34.1863161,-118.1352329,99
5/10/2020,Angeles National Forest,34.3216546,-118.019201,0
5/10/2020,Angelino Heights,34.0702889,-118.2547965,10
5/10/2020,Arcadia,34.1362075,-118.0401497,53
5/10/2020,Arleta,34.2413266,-118.4322047,151
5/10/2020,Artesia,33.8690197,-118.0796195,15
5/10/2020,Atwater Village,34.1163979,-118.2564637,34
5/10/2020,Avalon,33.34221,-118.3272612,2
5/10/2020,Azusa,34.1338751,-117.9056046,133
5/10/2020,Baldwin Hills,34.0109887,-118.3370709,92
5/10/2020,Baldwin Park,34.0854739,-117.9611761,149
5/10/2020,Bassett,34.0497323,-117.9967323,84
5/10/2020,Bel Air,34.0827278,-118.4479802,31
5/10/2020,Bell,33.9747806,-118.1866361,153
5/10/2020,Bell Gardens,33.9694561,-118.1503953,133
5/10/2020,Bellflower,33.8825705,-118.1167679,180
5/10/2020,Beverly Crest,34.1167701,-118.4322607,34
5/10/2020,Beverly Hills,34.0696501,-118.3963062,119
5/10/2020,Beverlywood,34.0459334,-118.39492,33
5/10/2020,Boyle Heights,34.0436892,-118.2097684,313
5/10/2020,Bradbury,34.1469511,-117.9708982,2
5/10/2020,Brentwood,34.0521403,-118.4740699,69
5/10/2020,Brookside,34.0536909,-118.2427666,0
5/10/2020,Burbank,34.1816482,-118.3258554,303
5/10/2020,Cadillac-Corning,33.973951,-118.248405,22
5/10/2020,Calabasas,34.1446643,-118.6440973,47
5/10/2020,Canoga Park,34.2010776,-118.5978259,372
5/10/2020,Canyon Country,34.4233293,-118.4720281,46
5/10/2020,Carson,33.8322043,-118.2517547,386
5/10/2020,Carthay,34.0611213,-118.3672997,68
5/10/2020,Castaic,34.4888822,-118.6228656,172
5/10/2020,Central,34.0536909,-118.2427666,183
5/10/2020,Century City,34.0574263,-118.4147267,31
5/10/2020,Century Palms/Cove,34.062844,-118.415813,125
5/10/2020,Cerritos,33.8644291,-118.0539323,69
5/10/2020,Chatsworth,34.2595715,-118.6023247,118
5/10/2020,Cheviot Hills,34.0405878,-118.4098875,18
5/10/2020,Chinatown,34.0638402,-118.2358676,10
5/10/2020,Claremont,34.0966764,-117.7197785,29
5/10/2020,Cloverdale/Cochran,34.062323,-118.346155,45
5/10/2020,Commerce,34.002581,-118.156586,19
5/10/2020,Compton,33.894927,-118.226624,310
5/10/2020,Country Club Park,34.050289,-118.3211871,77
5/10/2020,Covina,34.1024,-117.854865,165
5/10/2020,Crenshaw District,34.0611479,-118.3194219,57
5/10/2020,Crestview,34.0621851,-118.4250119,72
5/10/2020,Cudahy,33.9620584,-118.1835395,98
5/10/2020,Culver City,34.0211224,-118.3964665,161
5/10/2020,Del Rey,33.9896527,-118.4243437,58
5/10/2020,Diamond Bar,34.0286226,-117.8103367,44
5/10/2020,Downey,33.942215,-118.1235646,289
5/10/2020,Downtown,34.0428494,-118.2476732,87
5/10/2020,Duarte,34.1394513,-117.9772873,111
5/10/2020,Eagle Rock,34.1366877,-118.2076796,120
5/10/2020,East Hollywood,34.0904277,-118.2966254,164
5/10/2020,East Los Angeles,34.0239015,-118.1720157,476
5/10/2020,Echo Park,34.0779819,-118.2567824,27
5/10/2020,El Monte,34.0751571,-118.036849,230
5/10/2020,El Segundo,33.917028,-118.4156337,49
5/10/2020,El Sereno,34.0811213,-118.1778495,122
5/10/2020,Elysian Park,34.0774343,-118.2386204,11
5/10/2020,Elysian Valley,34.0959128,-118.2420326,27
5/10/2020,Encino,34.1591324,-118.5016166,101
5/10/2020,Exposition,34.013654,-118.2872106,5
5/10/2020,Exposition Park,34.013654,-118.2872106,163
5/10/2020,Faircrest Heights,33.275839,-96.991881,4
5/10/2020,Figueroa Park Square,34.065295,-118.244762,24
5/10/2020,Florence-Firestone,33.9674263,-118.2433068,546
5/10/2020,Gardena,33.8963593,-118.3053037,185
5/10/2020,Glassell Park,34.1161201,-118.2289627,138
5/10/2020,Glendale,34.1469416,-118.2478471,724
5/10/2020,Glendora,34.1361187,-117.865339,72
5/10/2020,Gramercy Place,33.8677941,-118.3135464,40
5/10/2020,Granada Hills,34.2661558,-118.5174342,164
5/10/2020,Green Meadows,33.9409877,-118.2629968,89
5/10/2020,Hacienda Heights,33.9930677,-117.9686755,70
5/10/2020,Hancock Park,34.0677881,-118.3325765,70
5/10/2020,Harbor City,33.7911012,-118.3012604,57
5/10/2020,Harbor Gateway,33.8542249,-118.2992198,84
5/10/2020,Harbor Pines,33.7825681,-118.3069302,4
5/10/2020,Harvard Heights,34.0471105,-118.3054828,83
5/10/2020,Harvard Park,33.9839471,-118.3046228,174
5/10/2020,Hawaiian Gardens,33.8284787,-118.0743137,11
5/10/2020,Hawthorne,33.9188589,-118.3483256,325
5/10/2020,Hermosa Beach,33.86428,-118.39591,25
5/10/2020,Hidden Hills,34.164091,-118.657837,1
5/10/2020,Highland Park,34.1099469,-118.1969828,109
5/10/2020,Historic Filipinotown,34.88298,-114.7569,80
5/10/2020,Hollywood,34.0980031,-118.3295232,214
5/10/2020,Hollywood Hills,34.1311792,-118.3355474,70
5/10/2020,Huntington Park,33.9827043,-118.2120343,202
5/10/2020,Hyde Park,33.9805691,-118.3306308,93
5/10/2020,Industry,34.0197335,-117.9586754,7
5/10/2020,Inglewood,33.9562003,-118.353132,417
5/10/2020,Irwindale,34.1069927,-117.9342148,3
5/10/2020,Jefferson Park,34.0272344,-118.3175756,24
5/10/2020,Koreatown,34.0580134,-118.3008095,178
5/10/2020,La Canada Flintridge,34.1998302,-118.2005236,61
5/10/2020,La Habra Heights,33.9604546,-117.9504255,4
5/10/2020,La Mirada,33.9060971,-118.0107092,84
5/10/2020,La Puente,34.01979,-117.9503677,54
5/10/2020,La Verne,34.1008426,-117.7678355,23
5/10/2020,Lafayette Square,34.046406,-118.33379,14
5/10/2020,Lake Balboa,34.1811656,-118.495236,135
5/10/2020,Lake Los Angeles,34.6127395,-117.8403955,43
5/10/2020,Lakeview Terrace,34.1396617,-117.8986251,70
5/10/2020,Lakewood,33.8503463,-118.1171914,104
5/10/2020,Lancaster,34.6981064,-118.1366153,440
5/10/2020,Lawndale,33.8885217,-118.3531991,93
5/10/2020,Leimert Park,34.007702,-118.3320627,40
5/10/2020,Lincoln Heights,34.0812482,-118.2034419,152
5/10/2020,Little Armenia,34.0981716,-118.3044966,154
5/10/2020,Little Bangladesh,34.056179,-118.271908,89
5/10/2020,Little Tokyo,34.0482168,-118.2411814,9
5/10/2020,Lomita,33.8036545,-118.3195014,41
5/10/2020,Longwood,33.973537,-118.4263953,18
5/10/2020,Los Feliz,34.1100408,-118.2889236,38
5/10/2020,Lynwood,33.924831,-118.2024154,269
5/10/2020,Malibu,34.035591,-118.689423,32
5/10/2020,Manchester Square,33.966374,-118.3133775,16
5/10/2020,Mandeville Canyon,34.0610395,-118.4949801,1
5/10/2020,Manhattan Beach,33.8915985,-118.3951241,69
5/10/2020,Mar Vista,34.0037605,-118.4391641,64
5/10/2020,Marina Peninsula,33.7487127,-118.1227115,9
5/10/2020,Maywood,33.9866807,-118.185349,89
5/10/2020,Melrose,34.0536909,-118.2427666,410
5/10/2020,Mid-city,34.0415271,-118.3603703,43
5/10/2020,Miracle Mile,34.008544,-118.133415,37
5/10/2020,Mission Hills,34.2572249,-118.4670285,94
5/10/2020,Monrovia,34.1483499,-118.0014517,85
5/10/2020,Montebello,34.0159398,-118.111975,214
5/10/2020,Monterey Park,34.051522,-118.129807,106
5/10/2020,Mt. Washington,34.0988396,-118.2211069,64
5/10/2020,North Hills,34.2429575,-118.4854081,249
5/10/2020,North Hollywood,34.1729044,-118.3740371,481
5/10/2020,Northridge,34.2345615,-118.5369316,212
5/10/2020,Norwalk,33.9092802,-118.0849169,246
5/10/2020,Pacific Palisades,34.0480643,-118.5264706,39
5/10/2020,Pacoima,34.2625025,-118.427027,414
5/10/2020,Palisades Highlands,34.040067,-118.345948,3
5/10/2020,Palmdale,34.5793131,-118.1171108,505
5/10/2020,Palms,34.0247328,-118.4116152,155
5/10/2020,Palos Verdes Estates,33.7872386,-118.401813,40
5/10/2020,Panorama City,34.2242902,-118.4453745,440
5/10/2020,Paramount,33.898917,-118.171005,174
5/10/2020,Park La Brea,34.0674016,-118.3552363,13
5/10/2020,Pasadena,34.1476452,-118.1444779,23
5/10/2020,Pico Rivera,33.9830688,-118.096735,261
5/10/2020,Pico-Union,34.0465669,-118.2878942,359
5/10/2020,Playa Del Rey,33.9550828,-118.4367496,1
5/10/2020,Playa Vista,33.9760102,-118.4181654,33
5/10/2020,Pomona,34.0553813,-117.7517496,259
5/10/2020,Porter Ranch,34.2818164,-118.5612714,65
5/10/2020,Rancho Palos Verdes,33.7483311,-118.3707683,75
5/10/2020,Rancho Park,34.0344461,-118.4252632,12
5/10/2020,Redondo Beach,33.8455911,-118.3886766,120
5/10/2020,Regent Square,34.0615961,-118.4465521,3
5/10/2020,Reseda,34.2000784,-118.5369884,318
5/10/2020,Reseda Ranch,34.2765145,-118.5363704,23
5/10/2020,Reynier Village,34.0355228,-118.3864708,9
5/10/2020,Rolling Hills,33.7668041,-118.3496623,2
5/10/2020,Rolling Hills Estates,33.7877943,-118.3581284,13
5/10/2020,Rosemead,34.0676169,-118.0879763,52
5/10/2020,Rowland Heights,33.9761238,-117.9053395,69
5/10/2020,San Dimas,34.1066756,-117.8067257,33
5/10/2020,San Fernando,34.28497,-118.437652,132
5/10/2020,San Gabriel,34.0991325,-118.1086041,49
5/10/2020,San Marino,34.1215947,-118.1057394,14
5/10/2020,San Pedro,33.7358518,-118.2922934,707
5/10/2020,Santa Clarita,34.3916641,-118.542586,484
5/10/2020,Santa Fe Springs,33.9480787,-118.0691499,31
5/10/2020,Santa Monica,34.0194704,-118.4912273,206
5/10/2020,Santa Monica Mountains,34.031132,-118.261507,1235
5/10/2020,Shadow Hills,34.2619469,-118.3517463,9
5/10/2020,Sherman Oaks,34.1508718,-118.4489865,177
5/10/2020,Sierra Madre,34.1616729,-118.0528456,6
5/10/2020,Signal Hill,33.804826,-118.168259,9
5/10/2020,Silverlake,34.092941,-118.2697155,138
5/10/2020,South Carthay,34.0561214,-118.3734109,25
5/10/2020,South El Monte,34.0519548,-118.0467339,62
5/10/2020,South Gate,33.9463456,-118.200981,310
5/10/2020,South Park,33.9959381,-118.2697608,168
5/10/2020,South Pasadena,34.1133062,-118.1478291,100
5/10/2020,South Whittier,33.9435081,-118.0347827,89
5/10/2020,St Elmo Village,34.006541,-118.157565,27
5/10/2020,Stevenson Ranch,34.3864721,-118.5826635,31
5/10/2020,Studio City,34.1483989,-118.3961877,57
5/10/2020,Sun Valley,34.2175042,-118.3703576,189
5/10/2020,Sunland,34.2669466,-118.3023,111
5/10/2020,Sycamore Square,34.329077,-118.4660031,1
5/10/2020,Sylmar,34.3076252,-118.4492148,480
5/10/2020,Tarzana,34.1714436,-118.5429789,90
5/10/2020,Temple City,34.1082994,-118.0577568,70
5/10/2020,Temple-Beaudry,34.0628846,-118.2512529,200
5/10/2020,Thai Town,34.1018533,-118.3048616,19
5/10/2020,Toluca Lake,34.1521688,-118.3571417,13
5/10/2020,Toluca Terrace,34.1521688,-118.3571417,3
5/10/2020,Toluca Woods,34.060921,-118.258622,3
5/10/2020,Torrance,33.8358492,-118.3406288,315
5/10/2020,Tujunga,34.252225,-118.2884105,89
5/10/2020,University Hills,34.0680353,-118.1733524,8
5/10/2020,University Park,34.027449,-118.2839493,105
5/10/2020,Valinda,34.0384785,-117.933559,64
5/10/2020,Valley Glen,34.1826379,-118.4138666,99
5/10/2020,Valley Village,34.1637147,-118.3965758,156
5/10/2020,Van Nuys,34.1866193,-118.4486669,442
5/10/2020,Venice,33.995044,-118.4668875,55
5/10/2020,Vermont Knolls,33.9668188,-118.29167,77
5/10/2020,Vermont Square,34.0019449,-118.3002125,62
5/10/2020,Vermont Vista,33.9419475,-118.2858138,173
5/10/2020,Vernon,34.007135,-118.22525,1
5/10/2020,Vernon Central,34.007135,-118.22525,308
5/10/2020,Victoria Park,34.0466887,-118.3307729,43
5/10/2020,View Heights,34.033882,-118.347713,8
5/10/2020,Walnut,34.0202894,-117.8653386,27
5/10/2020,Watts,33.9405674,-118.2428485,143
5/10/2020,Wellington Square,34.043033,-118.331976,16
5/10/2020,West Adams,34.0294356,-118.3524833,148
5/10/2020,West Covina,34.0686208,-117.9389526,172
5/10/2020,West Hills,34.2032325,-118.645476,79
5/10/2020,West Hollywood,34.0923014,-118.3692894,146
5/10/2020,West Los Angeles,34.0463986,-118.448135,85
5/10/2020,West Vernon,34.007135,-118.22525,270
5/10/2020,West Whittier/Los Nietos,34.036211,-118.219955,55
5/10/2020,Westchester,33.9597349,-118.4006322,78
5/10/2020,Westlake,34.0629226,-118.2728204,360
5/10/2020,Westlake Village,34.1460234,-118.8061794,6
5/10/2020,Westwood,34.0561207,-118.4306347,56
5/10/2020,Whittier,33.9708782,-118.0308396,175
5/10/2020,Wholesale District,34.0365749,-118.2354342,241
5/10/2020,Willowbrook,33.9187863,-118.2343933,114
5/10/2020,Wilmington,33.7800164,-118.2625095,127
5/10/2020,Wilshire Center,34.0615146,-118.4327712,152
5/10/2020,Winnetka,34.2058826,-118.570934,205
5/10/2020,Woodland Hills,34.1684364,-118.6058382,130
5/11/2020,Acton,34.4807415,-118.1868379,30
5/11/2020,Adams-Normandie,34.0317877,-118.3002466,33
5/11/2020,Agoura Hills,34.14791,-118.7657042,31
5/11/2020,Alhambra,34.093042,-118.12706,120
5/11/2020,Alsace,33.9879995,-118.3476199,36
5/11/2020,Altadena,34.1863161,-118.1352329,101
5/11/2020,Angeles National Forest,34.3216546,-118.019201,0
5/11/2020,Angelino Heights,34.0702889,-118.2547965,11
5/11/2020,Arcadia,34.1362075,-118.0401497,54
5/11/2020,Arleta,34.2413266,-118.4322047,161
5/11/2020,Artesia,33.8690197,-118.0796195,15
5/11/2020,Atwater Village,34.1163979,-118.2564637,34
5/11/2020,Avalon,33.34221,-118.3272612,2
5/11/2020,Azusa,34.1338751,-117.9056046,135
5/11/2020,Baldwin Hills,34.0109887,-118.3370709,93
5/11/2020,Baldwin Park,34.0854739,-117.9611761,152
5/11/2020,Bassett,34.0497323,-117.9967323,86
5/11/2020,Bel Air,34.0827278,-118.4479802,31
5/11/2020,Bell,33.9747806,-118.1866361,154
5/11/2020,Bell Gardens,33.9694561,-118.1503953,136
5/11/2020,Bellflower,33.8825705,-118.1167679,182
5/11/2020,Beverly Crest,34.1167701,-118.4322607,35
5/11/2020,Beverly Hills,34.0696501,-118.3963062,119
5/11/2020,Beverlywood,34.0459334,-118.39492,34
5/11/2020,Boyle Heights,34.0436892,-118.2097684,325
5/11/2020,Bradbury,34.1469511,-117.9708982,2
5/11/2020,Brentwood,34.0521403,-118.4740699,69
5/11/2020,Brookside,34.0536909,-118.2427666,0
5/11/2020,Burbank,34.1816482,-118.3258554,304
5/11/2020,Cadillac-Corning,33.973951,-118.248405,22
5/11/2020,Calabasas,34.1446643,-118.6440973,47
5/11/2020,Canoga Park,34.2010776,-118.5978259,378
5/11/2020,Canyon Country,34.4233293,-118.4720281,47
5/11/2020,Carson,33.8322043,-118.2517547,390
5/11/2020,Carthay,34.0611213,-118.3672997,69
5/11/2020,Castaic,34.4888822,-118.6228656,172
5/11/2020,Central,34.0536909,-118.2427666,187
5/11/2020,Century City,34.0574263,-118.4147267,32
5/11/2020,Century Palms/Cove,34.062844,-118.415813,129
5/11/2020,Cerritos,33.8644291,-118.0539323,69
5/11/2020,Chatsworth,34.2595715,-118.6023247,122
5/11/2020,Cheviot Hills,34.0405878,-118.4098875,18
5/11/2020,Chinatown,34.0638402,-118.2358676,10
5/11/2020,Claremont,34.0966764,-117.7197785,29
5/11/2020,Cloverdale/Cochran,34.062323,-118.346155,45
5/11/2020,Commerce,34.002581,-118.156586,19
5/11/2020,Compton,33.894927,-118.226624,318
5/11/2020,Country Club Park,34.050289,-118.3211871,77
5/11/2020,Covina,34.1024,-117.854865,168
5/11/2020,Crenshaw District,34.0611479,-118.3194219,58
5/11/2020,Crestview,34.0621851,-118.4250119,75
5/11/2020,Cudahy,33.9620584,-118.1835395,98
5/11/2020,Culver City,34.0211224,-118.3964665,163
5/11/2020,Del Rey,33.9896527,-118.4243437,58
5/11/2020,Diamond Bar,34.0286226,-117.8103367,44
5/11/2020,Downey,33.942215,-118.1235646,294
5/11/2020,Downtown,34.0428494,-118.2476732,88
5/11/2020,Duarte,34.1394513,-117.9772873,112
5/11/2020,Eagle Rock,34.1366877,-118.2076796,122
5/11/2020,East Hollywood,34.0904277,-118.2966254,164
5/11/2020,East Los Angeles,34.0239015,-118.1720157,480
5/11/2020,Echo Park,34.0779819,-118.2567824,29
5/11/2020,El Monte,34.0751571,-118.036849,240
5/11/2020,El Segundo,33.917028,-118.4156337,49
5/11/2020,El Sereno,34.0811213,-118.1778495,124
5/11/2020,Elysian Park,34.0774343,-118.2386204,11
5/11/2020,Elysian Valley,34.0959128,-118.2420326,29
5/11/2020,Encino,34.1591324,-118.5016166,101
5/11/2020,Exposition,34.013654,-118.2872106,5
5/11/2020,Exposition Park,34.013654,-118.2872106,167
5/11/2020,Faircrest Heights,33.275839,-96.991881,4
5/11/2020,Figueroa Park Square,34.065295,-118.244762,24
5/11/2020,Florence-Firestone,33.9674263,-118.2433068,554
5/11/2020,Gardena,33.8963593,-118.3053037,185
5/11/2020,Glassell Park,34.1161201,-118.2289627,139
5/11/2020,Glendale,34.1469416,-118.2478471,738
5/11/2020,Glendora,34.1361187,-117.865339,73
5/11/2020,Gramercy Place,33.8677941,-118.3135464,41
5/11/2020,Granada Hills,34.2661558,-118.5174342,172
5/11/2020,Green Meadows,33.9409877,-118.2629968,91
5/11/2020,Hacienda Heights,33.9930677,-117.9686755,70
5/11/2020,Hancock Park,34.0677881,-118.3325765,71
5/11/2020,Harbor City,33.7911012,-118.3012604,57
5/11/2020,Harbor Gateway,33.8542249,-118.2992198,84
5/11/2020,Harbor Pines,33.7825681,-118.3069302,5
5/11/2020,Harvard Heights,34.0471105,-118.3054828,84
5/11/2020,Harvard Park,33.9839471,-118.3046228,178
5/11/2020,Hawaiian Gardens,33.8284787,-118.0743137,12
5/11/2020,Hawthorne,33.9188589,-118.3483256,330
5/11/2020,Hermosa Beach,33.86428,-118.39591,25
5/11/2020,Hidden Hills,34.164091,-118.657837,1
5/11/2020,Highland Park,34.1099469,-118.1969828,110
5/11/2020,Historic Filipinotown,34.88298,-114.7569,83
5/11/2020,Hollywood,34.0980031,-118.3295232,214
5/11/2020,Hollywood Hills,34.1311792,-118.3355474,71
5/11/2020,Huntington Park,33.9827043,-118.2120343,206
5/11/2020,Hyde Park,33.9805691,-118.3306308,95
5/11/2020,Industry,34.0197335,-117.9586754,10
5/11/2020,Inglewood,33.9562003,-118.353132,420
5/11/2020,Irwindale,34.1069927,-117.9342148,3
5/11/2020,Jefferson Park,34.0272344,-118.3175756,24
5/11/2020,Koreatown,34.0580134,-118.3008095,184
5/11/2020,La Canada Flintridge,34.1998302,-118.2005236,61
5/11/2020,La Habra Heights,33.9604546,-117.9504255,4
5/11/2020,La Mirada,33.9060971,-118.0107092,85
5/11/2020,La Puente,34.01979,-117.9503677,54
5/11/2020,La Verne,34.1008426,-117.7678355,24
5/11/2020,Lafayette Square,34.046406,-118.33379,14
5/11/2020,Lake Balboa,34.1811656,-118.495236,137
5/11/2020,Lake Los Angeles,34.6127395,-117.8403955,46
5/11/2020,Lakeview Terrace,34.1396617,-117.8986251,72
5/11/2020,Lakewood,33.8503463,-118.1171914,104
5/11/2020,Lancaster,34.6981064,-118.1366153,449
5/11/2020,Lawndale,33.8885217,-118.3531991,95
5/11/2020,Leimert Park,34.007702,-118.3320627,41
5/11/2020,Lincoln Heights,34.0812482,-118.2034419,155
5/11/2020,Little Armenia,34.0981716,-118.3044966,158
5/11/2020,Little Bangladesh,34.056179,-118.271908,90
5/11/2020,Little Tokyo,34.0482168,-118.2411814,9
5/11/2020,Lomita,33.8036545,-118.3195014,41
5/11/2020,Longwood,33.973537,-118.4263953,18
5/11/2020,Los Feliz,34.1100408,-118.2889236,38
5/11/2020,Lynwood,33.924831,-118.2024154,276
5/11/2020,Malibu,34.035591,-118.689423,32
5/11/2020,Manchester Square,33.966374,-118.3133775,17
5/11/2020,Mandeville Canyon,34.0610395,-118.4949801,1
5/11/2020,Manhattan Beach,33.8915985,-118.3951241,69
5/11/2020,Mar Vista,34.0037605,-118.4391641,64
5/11/2020,Marina Peninsula,33.7487127,-118.1227115,9
5/11/2020,Maywood,33.9866807,-118.185349,90
5/11/2020,Melrose,34.0536909,-118.2427666,412
5/11/2020,Mid-city,34.0415271,-118.3603703,43
5/11/2020,Miracle Mile,34.008544,-118.133415,37
5/11/2020,Mission Hills,34.2572249,-118.4670285,97
5/11/2020,Monrovia,34.1483499,-118.0014517,91
5/11/2020,Montebello,34.0159398,-118.111975,215
5/11/2020,Monterey Park,34.051522,-118.129807,108
5/11/2020,Mt. Washington,34.0988396,-118.2211069,65
5/11/2020,North Hills,34.2429575,-118.4854081,263
5/11/2020,North Hollywood,34.1729044,-118.3740371,489
5/11/2020,Northridge,34.2345615,-118.5369316,216
5/11/2020,Norwalk,33.9092802,-118.0849169,250
5/11/2020,Pacific Palisades,34.0480643,-118.5264706,39
5/11/2020,Pacoima,34.2625025,-118.427027,432
5/11/2020,Palisades Highlands,34.040067,-118.345948,3
5/11/2020,Palmdale,34.5793131,-118.1171108,508
5/11/2020,Palms,34.0247328,-118.4116152,155
5/11/2020,Palos Verdes Estates,33.7872386,-118.401813,40
5/11/2020,Panorama City,34.2242902,-118.4453745,449
5/11/2020,Paramount,33.898917,-118.171005,178
5/11/2020,Park La Brea,34.0674016,-118.3552363,13
5/11/2020,Pasadena,34.1476452,-118.1444779,24
5/11/2020,Pico Rivera,33.9830688,-118.096735,263
5/11/2020,Pico-Union,34.0465669,-118.2878942,362
5/11/2020,Playa Del Rey,33.9550828,-118.4367496,1
5/11/2020,Playa Vista,33.9760102,-118.4181654,33
5/11/2020,Pomona,34.0553813,-117.7517496,266
5/11/2020,Porter Ranch,34.2818164,-118.5612714,65
5/11/2020,Rancho Palos Verdes,33.7483311,-118.3707683,75
5/11/2020,Rancho Park,34.0344461,-118.4252632,12
5/11/2020,Redondo Beach,33.8455911,-118.3886766,120
5/11/2020,Regent Square,34.0615961,-118.4465521,3
5/11/2020,Reseda,34.2000784,-118.5369884,327
5/11/2020,Reseda Ranch,34.2765145,-118.5363704,23
5/11/2020,Reynier Village,34.0355228,-118.3864708,9
5/11/2020,Rolling Hills,33.7668041,-118.3496623,2
5/11/2020,Rolling Hills Estates,33.7877943,-118.3581284,13
5/11/2020,Rosemead,34.0676169,-118.0879763,55
5/11/2020,Rowland Heights,33.9761238,-117.9053395,70
